P4,Classification of coronary artery diseased and normal subjects using multi-channel phonocardiogram signal,2019,"Samanta, Pranab; Pathak, Akanksha; Mandana, Kayapanda; Saha, Goutam",32,"N Giordano, S Rosati, G Balestra, M Knaflitz",A wearable multi-sensor array enables the recording of heart sounds in homecare,2023.0,Sensors,mdpi.com,https://www.mdpi.com/1424-8220/23/13/6241,"https://scholar.google.com/scholar?cites=5693566449251539645&as_sdt=80005&sciodt=0,11&hl=en",21,2026-08-23 16:38:16,HTML,,,,,,,,32,10.67,8,4,3.0,"The home monitoring of patients affected by chronic heart failure (CHF) is of key importance in preventing acute episodes. Nevertheless, no wearable technological solution exists to …",https://www.mdpi.com/1424-8220/23/13/6241,"https://scholar.google.com/scholar?q=related:vVq4EIWcA08J:scholar.google.com/&scioq=&hl=en&as_sdt=80005&sciodt=0,11",A wearable multi-sensor array enables the recording of heart sounds in homecare,"N Giordano, S Rosati, G Balestra, M Knaflitz",2023,"The home monitoring of patients affected by chronic heart failure (CHF) is of key importance in preventing acute episodes. Nevertheless, no wearable technological solution exists to …",Sensors,Unknown,Unknown,Unclassified,2026-08-23 16:38:16,error,
P4,Classification of coronary artery diseased and normal subjects using multi-channel phonocardiogram signal,2019,"Samanta, Pranab; Pathak, Akanksha; Mandana, Kayapanda; Saha, Goutam",21,"C Yin, Y Zheng, X Ding, Y Shi, J Qin…",Detection of coronary artery disease based on clinical phonocardiogram and multiscale attention convolutional compression network,2024.0,IEEE Journal of …,ieeexplore.ieee.org,https://ieeexplore.ieee.org/abstract/document/10400808/,"https://scholar.google.com/scholar?cites=13231130960341926336&as_sdt=80005&sciodt=0,11&hl=en",22,2026-08-23 16:38:16,,,,,,,,,21,10.5,4,6,2.0,"Heart sound is an important physiological signal that contains rich pathological information related with coronary stenosis. Thus, some machine learning methods are developed to …",,"https://scholar.google.com/scholar?q=related:wIHaw4FrnrcJ:scholar.google.com/&scioq=&hl=en&as_sdt=80005&sciodt=0,11",Detection of coronary artery disease based on clinical phonocardiogram and multiscale attention convolutional compression network,"C Yin, Y Zheng, X Ding, Y Shi, J Qin…",2024,"Heart sound is an important physiological signal that contains rich pathological information related with coronary stenosis. Thus, some machine learning methods are developed to …",IEEE Journal of …,Unknown,Unknown,Unclassified,2026-08-23 16:38:16,error,
P4,Classification of coronary artery diseased and normal subjects using multi-channel phonocardiogram signal,2019,"Samanta, Pranab; Pathak, Akanksha; Mandana, Kayapanda; Saha, Goutam",17,"B Karan, T Padhi",Hilbert domain characterizations of wavelet packets for automated heart sound abnormality detection,2024.0,Biomedical Signal Processing and Control,Elsevier,https://www.sciencedirect.com/science/article/pii/S1746809423012260,"https://scholar.google.com/scholar?cites=15753883517752654871&as_sdt=80005&sciodt=0,11&hl=en",23,2026-08-23 16:38:16,,,,,,,,,17,8.5,9,2,2.0,Heart valve disease (HVD) is a common disease that affects millions of people worldwide. Early detection and treatment are essential for improving the prognosis of patients with HVD …,,"https://scholar.google.com/scholar?q=related:FzyHfJcJodoJ:scholar.google.com/&scioq=&hl=en&as_sdt=80005&sciodt=0,11",Hilbert domain characterizations of wavelet packets for automated heart sound abnormality detection,"B Karan, T Padhi",2024,Heart valve disease (HVD) is a common disease that affects millions of people worldwide. Early detection and treatment are essential for improving the prognosis of patients with HVD …,Biomedical Signal Processing and Control,Unknown,Unknown,Unclassified,2026-08-23 16:38:16,error,
P4,Classification of coronary artery diseased and normal subjects using multi-channel phonocardiogram signal,2019,"Samanta, Pranab; Pathak, Akanksha; Mandana, Kayapanda; Saha, Goutam",43,"W Zeng, Z Lin, C Yuan, Q Wang, F Liu…","Detection of heart valve disorders from PCG signals using TQWT, FA-MVEMD, Shannon energy envelope and deterministic learning: W. Zeng et al.",2021.0,Artificial Intelligence …,Springer,https://link.springer.com/article/10.1007/s10462-021-09969-z,"https://scholar.google.com/scholar?cites=18156823773172965555&as_sdt=80005&sciodt=0,11&hl=en",24,2026-08-23 16:38:16,,10.1007/s10462-021-09969-z,,,,,,,43,8.6,7,6,5.0,"Heart valve disorders (HVDs) are the major causes of cardiovascular diseases (CVD), which may be detected at the early stage using routine auscultation examination. The …",,"https://scholar.google.com/scholar?q=related:s6BX0QX_-fsJ:scholar.google.com/&scioq=&hl=en&as_sdt=80005&sciodt=0,11","Detection of heart valve disorders from PCG signals using TQWT, FA-MVEMD, Shannon energy envelope and deterministic learning: W. Zeng et al.","W Zeng, Z Lin, C Yuan, Q Wang, F Liu…",2021,"Heart valve disorders (HVDs) are the major causes of cardiovascular diseases (CVD), which may be detected at the early stage using routine auscultation examination. The …",Artificial Intelligence …,Unknown,Unknown,Unclassified,2026-08-23 16:38:16,error,
P4,Classification of coronary artery diseased and normal subjects using multi-channel phonocardiogram signal,2019,"Samanta, Pranab; Pathak, Akanksha; Mandana, Kayapanda; Saha, Goutam",25,"S Ismail, B Ismail",PCG signal classification using a hybrid multi round transfer learning classifier,2023.0,Biocybernetics and Biomedical Engineering,Elsevier,https://www.sciencedirect.com/science/article/pii/S0208521623000049,"https://scholar.google.com/scholar?cites=3895095216937701485&as_sdt=80005&sciodt=0,11&hl=en",25,2026-08-23 16:38:16,,,,,,,,,25,8.33,13,2,3.0,Diagnosis of cardiovascular diseases using Phonocardiography (PCG) is a challenging task as signal itself is cyclo-stationary. It has spectral contents which are overlapped by multiple …,,"https://scholar.google.com/scholar?q=related:bRDlc3YoDjYJ:scholar.google.com/&scioq=&hl=en&as_sdt=80005&sciodt=0,11",PCG signal classification using a hybrid multi round transfer learning classifier,"S Ismail, B Ismail",2023,Diagnosis of cardiovascular diseases using Phonocardiography (PCG) is a challenging task as signal itself is cyclo-stationary. It has spectral contents which are overlapped by multiple …,Biocybernetics and Biomedical Engineering,Unknown,Unknown,Unclassified,2026-08-23 16:38:16,error,
P4,Classification of coronary artery diseased and normal subjects using multi-channel phonocardiogram signal,2019,"Samanta, Pranab; Pathak, Akanksha; Mandana, Kayapanda; Saha, Goutam",44,"A Pathak, P Samanta, K Mandana, G Saha",An improved method to detect coronary artery disease using phonocardiogram signals in noisy environment,2020.0,Applied Acoustics,Elsevier,https://www.sciencedirect.com/science/article/pii/S0003682X19305742,"https://scholar.google.com/scholar?cites=7667963420594937197&as_sdt=80005&sciodt=0,11&hl=en",26,2026-08-23 16:38:16,,,,,,,,,44,7.33,11,4,6.0,Identification of coronary artery disease (CAD) from phonocardiogram (PCG) signal is a low signal to noise ratio (SNR) problem. This study proposes a PCG based CAD detection …,https://www.academia.edu/download/100636830/j.apacoust.2020.10724220230403-1-isznqn.pdf,"https://scholar.google.com/scholar?q=related:bR1AuxoUamoJ:scholar.google.com/&scioq=&hl=en&as_sdt=80005&sciodt=0,11",An improved method to detect coronary artery disease using phonocardiogram signals in noisy environment,"A Pathak, P Samanta, K Mandana, G Saha",2020,Identification of coronary artery disease (CAD) from phonocardiogram (PCG) signal is a low signal to noise ratio (SNR) problem. This study proposes a PCG based CAD detection …,Applied Acoustics,Unknown,Unknown,Unclassified,2026-08-23 16:38:16,error,
P4,Classification of coronary artery diseased and normal subjects using multi-channel phonocardiogram signal,2019,"Samanta, Pranab; Pathak, Akanksha; Mandana, Kayapanda; Saha, Goutam",4,"H Ma, W Zhao, N Jin, Y Zheng, X Guo",Assessment for coronary heart disease severity by STFTs from synchronized PCG and ECG,2025.0,Applied Acoustics,Elsevier,https://www.sciencedirect.com/science/article/pii/S0003682X25004128,"https://scholar.google.com/scholar?cites=3370936796681555691&as_sdt=80005&sciodt=0,11&hl=en",27,2026-08-23 16:38:16,,,,,,,,,4,4.0,1,5,1.0,"Electrocardiogram (ECG) and phonocardiogram (PCG) signals reflect the electrical and mechanical activities of the heart, respectively. Noninvasive assessment of the severity of …",,"https://scholar.google.com/scholar?q=related:605_Fij5xy4J:scholar.google.com/&scioq=&hl=en&as_sdt=80005&sciodt=0,11",Assessment for coronary heart disease severity by STFTs from synchronized PCG and ECG,"H Ma, W Zhao, N Jin, Y Zheng, X Guo",2025,"Electrocardiogram (ECG) and phonocardiogram (PCG) signals reflect the electrical and mechanical activities of the heart, respectively. Noninvasive assessment of the severity of …",Applied Acoustics,Unknown,Unknown,Unclassified,2026-08-23 16:38:16,error,
P4,Classification of coronary artery diseased and normal subjects using multi-channel phonocardiogram signal,2019,"Samanta, Pranab; Pathak, Akanksha; Mandana, Kayapanda; Saha, Goutam",40,"A Pathak, P Samanta, K Mandana, G Saha",Detection of coronary artery atherosclerotic disease using novel features from synchrosqueezing transform of phonocardiogram,2020.0,Biomedical Signal Processing …,Elsevier,https://www.sciencedirect.com/science/article/pii/S1746809420302111,"https://scholar.google.com/scholar?cites=15418839254571035533&as_sdt=80005&sciodt=0,11&hl=en",28,2026-08-23 16:38:16,,,,,,,,,40,6.67,10,4,6.0,"Objective Atherosclerotic coronary artery disease (CAD) detection through a simple, non-invasive approach will be useful in point-of-care diagnosis. Though numerous studies have …",,"https://scholar.google.com/scholar?q=related:jSuOCZy4-tUJ:scholar.google.com/&scioq=&hl=en&as_sdt=80005&sciodt=0,11",Detection of coronary artery atherosclerotic disease using novel features from synchrosqueezing transform of phonocardiogram,"A Pathak, P Samanta, K Mandana, G Saha",2020,"Objective Atherosclerotic coronary artery disease (CAD) detection through a simple, non-invasive approach will be useful in point-of-care diagnosis. Though numerous studies have …",Biomedical Signal Processing …,Unknown,Unknown,Unclassified,2026-08-23 16:38:16,error,
P4,Classification of coronary artery diseased and normal subjects using multi-channel phonocardiogram signal,2019,"Samanta, Pranab; Pathak, Akanksha; Mandana, Kayapanda; Saha, Goutam",14,"SA Singh, ND Devi, KN Singh, K Thongam…",An ensemble-based transfer learning model for predicting the imbalance heart sound signal using spectrogram images,2024.0,Multimedia Tools and …,Springer,https://link.springer.com/article/10.1007/s11042-023-17186-9,"https://scholar.google.com/scholar?cites=10849871588719315389&as_sdt=80005&sciodt=0,11&hl=en",29,2026-08-23 16:38:16,,10.1007/s11042-023-17186-9,,,,,,,14,7.0,3,5,2.0,"Heart sound signal analysis is an important area in healthcare, and the detection of imbalanced heart sounds can provide valuable diagnostic information. However, due to …",,"https://scholar.google.com/scholar?q=related:vck3kLl8kpYJ:scholar.google.com/&scioq=&hl=en&as_sdt=80005&sciodt=0,11",An ensemble-based transfer learning model for predicting the imbalance heart sound signal using spectrogram images,"SA Singh, ND Devi, KN Singh, K Thongam…",2024,"Heart sound signal analysis is an important area in healthcare, and the detection of imbalanced heart sounds can provide valuable diagnostic information. However, due to …",Multimedia Tools and …,Unknown,Unknown,Unclassified,2026-08-23 16:38:16,error,
P4,Classification of coronary artery diseased and normal subjects using multi-channel phonocardiogram signal,2019,"Samanta, Pranab; Pathak, Akanksha; Mandana, Kayapanda; Saha, Goutam",34,"MA Kobat, S Dogan",Novel three kernelled binary pattern feature extractor based automated PCG sound classification method,2021.0,Applied Acoustics,Elsevier,https://www.sciencedirect.com/science/article/pii/S0003682X2100133X,"https://scholar.google.com/scholar?cites=11472947265451076938&as_sdt=80005&sciodt=0,11&hl=en",30,2026-08-23 16:38:16,,,,,,,,,34,6.8,17,2,5.0,"Background Heart valve diseases are commonly seen ailments, and many people suffer from these diseases. Therefore, early diagnosis and accurate treatment are crucial for these …",,"https://scholar.google.com/scholar?q=related:Si0AbMAYOJ8J:scholar.google.com/&scioq=&hl=en&as_sdt=80005&sciodt=0,11",Novel three kernelled binary pattern feature extractor based automated PCG sound classification method,"MA Kobat, S Dogan",2021,"Background Heart valve diseases are commonly seen ailments, and many people suffer from these diseases. Therefore, early diagnosis and accurate treatment are crucial for these …",Applied Acoustics,Unknown,Unknown,Unclassified,2026-08-23 16:38:16,error,
P4,Classification of coronary artery diseased and normal subjects using multi-channel phonocardiogram signal,2019,"Samanta, Pranab; Pathak, Akanksha; Mandana, Kayapanda; Saha, Goutam",34,"H Zhang, X Wang, C Liu, Y Liu, P Li…",Detection of coronary artery disease using multi-modal feature fusion and hybrid feature selection,2020.0,Physiological …,iopscience.iop.org,https://iopscience.iop.org/article/10.1088/1361-6579/abc323/meta,"https://scholar.google.com/scholar?cites=5368676860009369766&as_sdt=80005&sciodt=0,11&hl=en",31,2026-08-23 16:38:16,,10.1088/1361-6579/abc323,,,,,,,34,5.67,6,6,6.0,"Objective: Coronary artery disease (CAD) is a common fatal disease. At present, an accurate method to screen CAD is urgently needed. This study aims to provide optimal detection …",,"https://scholar.google.com/scholar?q=related:ptC34ihfgUoJ:scholar.google.com/&scioq=&hl=en&as_sdt=80005&sciodt=0,11",Detection of coronary artery disease using multi-modal feature fusion and hybrid feature selection,"H Zhang, X Wang, C Liu, Y Liu, P Li…",2020,"Objective: Coronary artery disease (CAD) is a common fatal disease. At present, an accurate method to screen CAD is urgently needed. This study aims to provide optimal detection …",Physiological …,Unknown,Unknown,Unclassified,2026-08-23 16:38:16,error,
P4,Classification of coronary artery diseased and normal subjects using multi-channel phonocardiogram signal,2019,"Samanta, Pranab; Pathak, Akanksha; Mandana, Kayapanda; Saha, Goutam",19,"W Yang, J Xu, J Xiang, Z Yan, H Zhou, B Wen…",Diagnosis of cardiac abnormalities based on phonocardiogram using a novel fuzzy matching feature extraction method,2022.0,BMC medical informatics …,Springer,https://link.springer.com/article/10.1186/s12911-022-01976-6,"https://scholar.google.com/scholar?cites=5424123974920557117&as_sdt=80005&sciodt=0,11&hl=en",32,2026-08-23 16:38:16,HTML,10.1186/s12911-022-01976-6,,,,,,,19,4.75,3,7,4.0,Background The diagnosis of cardiac abnormalities based on heart sound signal is a research hotspot in recent years. The early diagnosis of cardiac abnormalities has a crucial …,https://link.springer.com/article/10.1186/s12911-022-01976-6,"https://scholar.google.com/scholar?q=related:PdLRVgRcRksJ:scholar.google.com/&scioq=&hl=en&as_sdt=80005&sciodt=0,11",Diagnosis of cardiac abnormalities based on phonocardiogram using a novel fuzzy matching feature extraction method,"W Yang, J Xu, J Xiang, Z Yan, H Zhou, B Wen…",2022,Background The diagnosis of cardiac abnormalities based on heart sound signal is a research hotspot in recent years. The early diagnosis of cardiac abnormalities has a crucial …,BMC medical informatics …,Unknown,Unknown,Unclassified,2026-08-23 16:38:16,error,
